id,name,text,emotion,sentiment,toxicity_score,abusive_words,length,platform,timestamp,cyberbullying
284,rahul,You are so stupid,anger,negative,0.75,1,17,YouTube,2026-03-25 15:38:29.608386,1
285,sara,Nobody likes you,anger,negative,0.93,3,16,YouTube,2026-03-25 15:39:29.608386,1
286,vikram,Nobody likes you,anger,negative,1.0,1,16,YouTube,2026-03-25 15:40:29.608386,1
287,arjun,You are a loser,anger,negative,0.99,2,15,Instagram,2026-03-25 15:41:29.608386,1
288,meena,Keep going,neutral,neutral,0.04,0,10,Instagram,2026-03-25 15:42:29.608386,0
289,priya,Shut up you fool,anger,negative,0.74,1,16,Twitter,2026-03-25 15:43:29.608386,1
290,anita,Good effort,neutral,neutral,0.11,0,11,Instagram,2026-03-25 15:44:29.608386,0
291,priya,Well done,neutral,positive,0.16,0,9,YouTube,2026-03-25 15:45:29.608386,0
292,anita,You are so stupid,anger,negative,0.83,3,17,Instagram,2026-03-25 15:46:29.608386,1
293,vikram,Keep going,joy,positive,0.07,0,10,Instagram,2026-03-25 15:47:29.608386,0
294,sara,That's amazing,joy,neutral,0.27,0,14,Twitter,2026-03-25 15:48:29.608386,0
295,priya,You are a loser,anger,negative,0.92,3,15,Instagram,2026-03-25 15:49:29.608386,1
296,meena,Shut up you fool,anger,negative,0.99,2,16,Twitter,2026-03-25 15:50:29.608386,1
297,anita,You are useless,anger,negative,0.98,1,15,Instagram,2026-03-25 15:51:29.608386,1
298,sara,That's amazing,neutral,positive,0.16,0,14,Instagram,2026-03-25 15:52:29.608386,0
299,sara,Nobody likes you,anger,negative,0.92,3,16,Instagram,2026-03-25 15:53:29.608386,1
300,arjun,You are a loser,anger,negative,0.7,1,15,Twitter,2026-03-25 15:54:29.608386,1
301,priya,Well done,joy,positive,0.29,0,9,Instagram,2026-03-25 15:55:29.608386,0
302,rahul,Keep going,neutral,neutral,0.28,0,10,YouTube,2026-03-25 15:56:29.608386,0
303,anita,Keep going,neutral,positive,0.2,0,10,YouTube,2026-03-25 15:57:29.608386,0
304,john,Good effort,neutral,positive,0.1,0,11,Instagram,2026-03-25 15:58:29.608386,0
305,vikram,Go away idiot,anger,negative,0.94,1,13,Twitter,2026-03-25 15:59:29.608386,1
306,anita,Nobody likes you,anger,negative,0.99,2,16,Twitter,2026-03-25 16:00:29.608386,1
307,john,That's amazing,neutral,positive,0.02,0,14,YouTube,2026-03-25 16:01:29.608386,0
308,meena,That's amazing,neutral,positive,0.18,0,14,Twitter,2026-03-25 16:02:29.608386,0
309,vikram,Have a nice day,neutral,neutral,0.14,0,15,Twitter,2026-03-25 16:03:29.608386,0
310,sara,You are a loser,anger,negative,0.72,1,15,Twitter,2026-03-25 16:04:29.608386,1
311,john,Good effort,neutral,neutral,0.06,0,11,Twitter,2026-03-25 16:05:29.608386,0
312,meena,Shut up you fool,anger,negative,0.81,1,16,Twitter,2026-03-25 16:06:29.608386,1
313,rahul,Nobody likes you,anger,negative,0.94,2,16,Twitter,2026-03-25 16:07:29.608386,1
314,sara,Well done,joy,neutral,0.17,0,9,Twitter,2026-03-25 16:08:29.608386,0
315,john,Great work!,joy,neutral,0.12,0,11,YouTube,2026-03-25 16:09:29.608386,0
316,rahul,Have a nice day,joy,positive,0.0,0,15,YouTube,2026-03-25 16:10:29.608386,0
317,arjun,Shut up you fool,anger,negative,0.94,3,16,YouTube,2026-03-25 16:11:29.608386,1
318,vikram,You are useless,anger,negative,0.87,1,15,Twitter,2026-03-25 16:12:29.608386,1
319,vikram,Well done,neutral,neutral,0.29,0,9,Twitter,2026-03-25 16:13:29.608386,0
320,arjun,Shut up you fool,anger,negative,0.98,1,16,YouTube,2026-03-25 16:14:29.608386,1
321,rahul,You are useless,anger,negative,0.98,3,15,YouTube,2026-03-25 16:15:29.608386,1
322,john,You are useless,anger,negative,1.0,3,15,Instagram,2026-03-25 16:16:29.608386,1
323,rahul,Keep going,neutral,positive,0.03,0,10,YouTube,2026-03-25 16:17:29.608386,0
324,john,You are useless,anger,negative,0.89,1,15,Instagram,2026-03-25 16:18:29.608386,1
325,arjun,You are useless,anger,negative,0.71,1,15,Twitter,2026-03-25 16:19:29.608386,1
326,john,You are a loser,anger,negative,0.78,1,15,YouTube,2026-03-25 16:20:29.608386,1
327,anita,You are so stupid,anger,negative,0.9,3,17,Twitter,2026-03-25 16:21:29.608386,1
328,priya,Well done,neutral,neutral,0.28,0,9,Twitter,2026-03-25 16:22:29.608386,0
329,meena,Shut up you fool,anger,negative,0.85,1,16,YouTube,2026-03-25 16:23:29.608386,1
330,rahul,Have a nice day,joy,positive,0.26,0,15,Instagram,2026-03-25 16:24:29.608386,0
331,rahul,Nobody likes you,anger,negative,0.74,2,16,YouTube,2026-03-25 16:25:29.608386,1
332,vikram,Nobody likes you,anger,negative,0.99,2,16,YouTube,2026-03-25 16:26:29.608386,1
333,anita,You are a loser,anger,negative,0.78,1,15,Instagram,2026-03-25 16:27:29.608386,1
334,priya,Good effort,joy,positive,0.13,0,11,Instagram,2026-03-25 16:28:29.608386,0
335,arjun,Well done,neutral,positive,0.07,0,9,Instagram,2026-03-25 16:29:29.608386,0
336,anita,Great work!,neutral,neutral,0.23,0,11,Twitter,2026-03-25 16:30:29.608386,0
337,rahul,You are so stupid,anger,negative,0.91,3,17,YouTube,2026-03-25 16:31:29.608386,1
338,vikram,Great work!,neutral,neutral,0.2,0,11,Twitter,2026-03-25 16:32:29.608386,0
339,vikram,Nobody likes you,anger,negative,0.99,2,16,Instagram,2026-03-25 16:33:29.608386,1
340,rahul,Nobody likes you,anger,negative,0.73,3,16,Instagram,2026-03-25 16:34:29.608386,1
341,meena,Well done,joy,neutral,0.06,0,9,Twitter,2026-03-25 16:35:29.608386,0
342,john,Well done,neutral,positive,0.3,0,9,YouTube,2026-03-25 16:36:29.608386,0
343,anita,Have a nice day,joy,positive,0.25,0,15,Twitter,2026-03-25 16:37:29.608386,0
344,sara,You are so stupid,anger,negative,0.94,1,17,Instagram,2026-03-25 16:38:29.608386,1
345,vikram,That's amazing,joy,positive,0.18,0,14,Instagram,2026-03-25 16:39:29.608386,0
346,meena,Great work!,neutral,positive,0.1,0,11,Twitter,2026-03-25 16:40:29.608386,0
347,john,You are so stupid,anger,negative,0.89,1,17,YouTube,2026-03-25 16:41:29.608386,1
348,meena,You are so stupid,anger,negative,0.98,1,17,YouTube,2026-03-25 16:42:29.608386,1
349,rahul,Well done,neutral,positive,0.28,0,9,Instagram,2026-03-25 16:43:29.608386,0
350,anita,You are useless,anger,negative,0.73,2,15,Instagram,2026-03-25 16:44:29.608386,1
351,arjun,You are a loser,anger,negative,0.71,2,15,Twitter,2026-03-25 16:45:29.608386,1
352,sara,Nobody likes you,anger,negative,0.81,3,16,Instagram,2026-03-25 16:46:29.608386,1
353,rahul,Nobody likes you,anger,negative,0.82,1,16,YouTube,2026-03-25 16:47:29.608386,1
354,john,That's amazing,joy,neutral,0.24,0,14,Instagram,2026-03-25 16:48:29.608386,0
355,john,Nobody likes you,anger,negative,0.92,2,16,YouTube,2026-03-25 16:49:29.608386,1
356,priya,That's amazing,joy,neutral,0.06,0,14,YouTube,2026-03-25 16:50:29.608386,0
357,vikram,You are so stupid,anger,negative,0.75,2,17,Instagram,2026-03-25 16:51:29.608386,1
358,arjun,Great work!,joy,positive,0.2,0,11,Instagram,2026-03-25 16:52:29.608386,0
359,anita,Nobody likes you,anger,negative,0.96,2,16,Instagram,2026-03-25 16:53:29.608386,1
360,priya,Keep going,joy,positive,0.14,0,10,Twitter,2026-03-25 16:54:29.608386,0
361,rahul,Great work!,neutral,neutral,0.14,0,11,Instagram,2026-03-25 16:55:29.608386,0
362,vikram,Great work!,joy,neutral,0.24,0,11,YouTube,2026-03-25 16:56:29.608386,0
363,john,You are so stupid,anger,negative,0.88,2,17,YouTube,2026-03-25 16:57:29.608386,1
364,john,That's amazing,neutral,neutral,0.04,0,14,YouTube,2026-03-25 16:58:29.608386,0
365,john,Nobody likes you,anger,negative,0.92,1,16,Twitter,2026-03-25 16:59:29.608386,1
366,anita,You are a loser,anger,negative,0.97,1,15,Instagram,2026-03-25 17:00:29.608386,1
367,priya,Keep going,neutral,neutral,0.05,0,10,Twitter,2026-03-25 17:01:29.608386,0
368,sara,You are useless,anger,negative,0.78,2,15,Twitter,2026-03-25 17:02:29.608386,1
369,rahul,Go away idiot,anger,negative,0.73,2,13,YouTube,2026-03-25 17:03:29.608386,1
370,anita,Nobody likes you,anger,negative,0.81,3,16,Instagram,2026-03-25 17:04:29.608386,1
371,arjun,That's amazing,joy,positive,0.15,0,14,Twitter,2026-03-25 17:05:29.608386,0
372,priya,You are useless,anger,negative,0.86,2,15,Twitter,2026-03-25 17:06:29.608386,1
373,sara,Shut up you fool,anger,negative,0.71,3,16,Instagram,2026-03-25 17:07:29.608386,1
374,priya,You are a loser,anger,negative,0.73,1,15,Instagram,2026-03-25 17:08:29.608386,1
375,vikram,Have a nice day,joy,positive,0.06,0,15,YouTube,2026-03-25 17:09:29.608386,0
376,arjun,Go away idiot,anger,negative,0.79,3,13,Instagram,2026-03-25 17:10:29.608386,1
377,anita,Have a nice day,joy,neutral,0.23,0,15,Instagram,2026-03-25 17:11:29.608386,0
378,anita,Go away idiot,anger,negative,0.88,3,13,Instagram,2026-03-25 17:12:29.608386,1
379,anita,Great work!,neutral,neutral,0.03,0,11,Twitter,2026-03-25 17:13:29.608386,0
380,rahul,Have a nice day,joy,positive,0.12,0,15,Instagram,2026-03-25 17:14:29.608386,0
381,rahul,Shut up you fool,anger,negative,0.95,1,16,Instagram,2026-03-25 17:15:29.608386,1
382,rahul,Go away idiot,anger,negative,0.86,2,13,Twitter,2026-03-25 17:16:29.608386,1
383,john,That's amazing,joy,positive,0.04,0,14,Twitter,2026-03-25 17:17:29.608386,0
384,anita,You are so stupid,anger,negative,0.81,3,17,Twitter,2026-03-25 17:18:29.608386,1
385,john,That's amazing,joy,neutral,0.29,0,14,Twitter,2026-03-25 17:19:29.608386,0
386,rahul,You are useless,anger,negative,0.76,1,15,Instagram,2026-03-25 17:20:29.608386,1
387,john,Good effort,joy,positive,0.21,0,11,Twitter,2026-03-25 17:21:29.608386,0
388,vikram,Good effort,joy,positive,0.16,0,11,Twitter,2026-03-25 17:22:29.608386,0
389,priya,Have a nice day,joy,positive,0.23,0,15,Instagram,2026-03-25 17:23:29.608386,0
390,sara,Nobody likes you,anger,negative,0.75,3,16,Instagram,2026-03-25 17:24:29.608386,1
391,rahul,You are so stupid,anger,negative,0.7,3,17,Twitter,2026-03-25 17:25:29.608386,1
392,john,You are so stupid,anger,negative,0.93,1,17,Twitter,2026-03-25 17:26:29.608386,1
393,meena,Keep going,neutral,positive,0.03,0,10,YouTube,2026-03-25 17:27:29.608386,0
394,meena,Great work!,joy,positive,0.18,0,11,YouTube,2026-03-25 17:28:29.608386,0
395,meena,Well done,neutral,neutral,0.0,0,9,Instagram,2026-03-25 17:29:29.608386,0
396,vikram,Great work!,neutral,positive,0.07,0,11,Twitter,2026-03-25 17:30:29.608386,0
397,meena,You are a loser,anger,negative,0.81,2,15,Twitter,2026-03-25 17:31:29.608386,1
398,arjun,Good effort,neutral,neutral,0.09,0,11,Twitter,2026-03-25 17:32:29.608386,0
399,vikram,You are a loser,anger,negative,0.75,3,15,YouTube,2026-03-25 17:33:29.608386,1
400,vikram,Go away idiot,anger,negative,0.76,3,13,YouTube,2026-03-25 17:34:29.608386,1
401,sara,Well done,joy,positive,0.07,0,9,Twitter,2026-03-25 17:35:29.608386,0
402,rahul,That's amazing,joy,positive,0.1,0,14,Instagram,2026-03-25 17:36:29.608386,0
403,john,Go away idiot,anger,negative,0.81,2,13,YouTube,2026-03-25 17:37:29.608386,1
404,rahul,Shut up you fool,anger,negative,0.88,3,16,Instagram,2026-03-25 17:38:29.608386,1
405,john,Have a nice day,neutral,neutral,0.2,0,15,Instagram,2026-03-25 17:39:29.608386,0
406,anita,Keep going,joy,positive,0.11,0,10,Instagram,2026-03-25 17:40:29.608386,0
407,vikram,Have a nice day,neutral,neutral,0.05,0,15,Instagram,2026-03-25 17:41:29.608386,0
408,anita,That's amazing,neutral,positive,0.04,0,14,YouTube,2026-03-25 17:42:29.608386,0
409,priya,You are useless,anger,negative,0.75,3,15,Twitter,2026-03-25 17:43:29.608386,1
410,sara,You are useless,anger,negative,0.89,1,15,Instagram,2026-03-25 17:44:29.608386,1
411,priya,Good effort,neutral,positive,0.2,0,11,Twitter,2026-03-25 17:45:29.608386,0
412,meena,Nobody likes you,anger,negative,0.86,2,16,Instagram,2026-03-25 17:46:29.608386,1
413,rahul,You are useless,anger,negative,0.97,3,15,Instagram,2026-03-25 17:47:29.608386,1
414,sara,Have a nice day,neutral,positive,0.25,0,15,YouTube,2026-03-25 17:48:29.608386,0
415,john,Nobody likes you,anger,negative,0.94,2,16,YouTube,2026-03-25 17:49:29.608386,1
416,anita,Good effort,neutral,positive,0.14,0,11,Instagram,2026-03-25 17:50:29.608386,0
417,meena,Well done,neutral,positive,0.02,0,9,YouTube,2026-03-25 17:51:29.608386,0
418,john,You are a loser,anger,negative,0.71,1,15,Instagram,2026-03-25 17:52:29.608386,1
419,rahul,Great work!,joy,neutral,0.14,0,11,Instagram,2026-03-25 17:53:29.608386,0
420,anita,Shut up you fool,anger,negative,0.77,2,16,YouTube,2026-03-25 17:54:29.608386,1
421,arjun,Good effort,joy,neutral,0.05,0,11,YouTube,2026-03-25 17:55:29.608386,0
422,anita,Have a nice day,joy,positive,0.3,0,15,YouTube,2026-03-25 17:56:29.608386,0
423,priya,Well done,joy,neutral,0.3,0,9,YouTube,2026-03-25 17:57:29.608386,0
424,priya,You are so stupid,anger,negative,0.96,2,17,YouTube,2026-03-25 17:58:29.608386,1
425,john,Go away idiot,anger,negative,0.91,2,13,Instagram,2026-03-25 17:59:29.608386,1
426,john,You are a loser,anger,negative,0.99,1,15,Twitter,2026-03-25 18:00:29.608386,1
427,john,That's amazing,joy,neutral,0.02,0,14,YouTube,2026-03-25 18:01:29.608386,0
428,rahul,Nobody likes you,anger,negative,0.76,3,16,Instagram,2026-03-25 18:02:29.608386,1
429,sara,Well done,neutral,neutral,0.18,0,9,YouTube,2026-03-25 18:03:29.608386,0
430,priya,Have a nice day,neutral,neutral,0.23,0,15,Twitter,2026-03-25 18:04:29.608386,0
431,sara,Well done,joy,neutral,0.13,0,9,Instagram,2026-03-25 18:05:29.608386,0
432,arjun,Great work!,neutral,neutral,0.18,0,11,Twitter,2026-03-25 18:06:29.608386,0
433,anita,Nobody likes you,anger,negative,0.85,3,16,Twitter,2026-03-25 18:07:29.608386,1
434,anita,Have a nice day,neutral,neutral,0.18,0,15,Twitter,2026-03-25 18:08:29.608386,0
435,john,Have a nice day,joy,positive,0.28,0,15,YouTube,2026-03-25 18:09:29.608386,0
436,vikram,Shut up you fool,anger,negative,0.98,2,16,Twitter,2026-03-25 18:10:29.608386,1
437,meena,Have a nice day,neutral,positive,0.27,0,15,YouTube,2026-03-25 18:11:29.608386,0
438,vikram,Well done,joy,neutral,0.13,0,9,Instagram,2026-03-25 18:12:29.608386,0
439,arjun,Great work!,joy,neutral,0.06,0,11,Twitter,2026-03-25 18:13:29.608386,0
440,arjun,Shut up you fool,anger,negative,0.78,2,16,Instagram,2026-03-25 18:14:29.608386,1
441,rahul,Go away idiot,anger,negative,0.9,2,13,Instagram,2026-03-25 18:15:29.608386,1
442,arjun,That's amazing,neutral,neutral,0.08,0,14,Twitter,2026-03-25 18:16:29.608386,0
443,john,That's amazing,neutral,neutral,0.05,0,14,YouTube,2026-03-25 18:17:29.608386,0
444,priya,Nobody likes you,anger,negative,0.85,3,16,Twitter,2026-03-25 18:18:29.608386,1
445,vikram,You are a loser,anger,negative,0.84,2,15,Instagram,2026-03-25 18:19:29.608386,1
446,priya,Go away idiot,anger,negative,0.95,3,13,Instagram,2026-03-25 18:20:29.608386,1
447,anita,You are a loser,anger,negative,0.89,3,15,YouTube,2026-03-25 18:21:29.608386,1
448,arjun,You are useless,anger,negative,0.92,1,15,YouTube,2026-03-25 18:22:29.608386,1
449,sara,Great work!,joy,positive,0.14,0,11,Instagram,2026-03-25 18:23:29.608386,0
450,meena,Go away idiot,anger,negative,0.98,1,13,Instagram,2026-03-25 18:24:29.608386,1
451,john,Nobody likes you,anger,negative,0.76,1,16,Instagram,2026-03-25 18:25:29.608386,1
452,anita,You are a loser,anger,negative,0.98,1,15,Instagram,2026-03-25 18:26:29.608386,1
453,meena,You are a loser,anger,negative,0.93,1,15,Instagram,2026-03-25 18:27:29.608386,1
454,john,Nobody likes you,anger,negative,0.76,2,16,Instagram,2026-03-25 18:28:29.608386,1
455,priya,Great work!,neutral,positive,0.01,0,11,Twitter,2026-03-25 18:29:29.608386,0
456,vikram,Go away idiot,anger,negative,0.78,2,13,Twitter,2026-03-25 18:30:29.608386,1
457,meena,Shut up you fool,anger,negative,0.74,1,16,YouTube,2026-03-25 18:31:29.608386,1
458,anita,You are a loser,anger,negative,0.97,2,15,Twitter,2026-03-25 18:32:29.608386,1
459,john,That's amazing,neutral,positive,0.02,0,14,Instagram,2026-03-25 18:33:29.608386,0
460,john,Shut up you fool,anger,negative,0.79,2,16,Instagram,2026-03-25 18:34:29.608386,1
461,sara,Keep going,neutral,neutral,0.15,0,10,Instagram,2026-03-25 18:35:29.608386,0
462,priya,You are a loser,anger,negative,0.99,3,15,YouTube,2026-03-25 18:36:29.608386,1
463,sara,Well done,joy,positive,0.17,0,9,Instagram,2026-03-25 18:37:29.608386,0
464,priya,Shut up you fool,anger,negative,1.0,1,16,Twitter,2026-03-25 18:38:29.608386,1
465,sara,You are a loser,anger,negative,0.76,2,15,YouTube,2026-03-25 18:39:29.608386,1
466,arjun,Shut up you fool,anger,negative,0.77,2,16,Twitter,2026-03-25 18:40:29.608386,1
467,priya,Go away idiot,anger,negative,0.84,3,13,Instagram,2026-03-25 18:41:29.608386,1
468,arjun,You are so stupid,anger,negative,0.89,2,17,Twitter,2026-03-25 18:42:29.608386,1
469,john,You are a loser,anger,negative,0.7,2,15,YouTube,2026-03-25 18:43:29.608386,1
470,arjun,Keep going,neutral,neutral,0.04,0,10,YouTube,2026-03-25 18:44:29.608386,0
471,vikram,Nobody likes you,anger,negative,0.73,3,16,Twitter,2026-03-25 18:45:29.608386,1
472,sara,Good effort,joy,neutral,0.07,0,11,Twitter,2026-03-25 18:46:29.608386,0
473,vikram,You are a loser,anger,negative,0.9,1,15,YouTube,2026-03-25 18:47:29.608386,1
474,meena,Keep going,joy,positive,0.19,0,10,Twitter,2026-03-25 18:48:29.608386,0
475,john,You are so stupid,anger,negative,0.87,3,17,YouTube,2026-03-25 18:49:29.608386,1
476,meena,That's amazing,joy,neutral,0.18,0,14,YouTube,2026-03-25 18:50:29.608386,0
477,anita,Nobody likes you,anger,negative,0.72,3,16,YouTube,2026-03-25 18:51:29.608386,1
478,rahul,You are so stupid,anger,negative,0.84,3,17,YouTube,2026-03-25 18:52:29.608386,1
479,john,Keep going,joy,neutral,0.3,0,10,Twitter,2026-03-25 18:53:29.608386,0
480,priya,You are a loser,anger,negative,0.8,1,15,YouTube,2026-03-25 18:54:29.608386,1
481,sara,Well done,neutral,neutral,0.29,0,9,YouTube,2026-03-25 18:55:29.608386,0
482,arjun,Go away idiot,anger,negative,0.9,1,13,Twitter,2026-03-25 18:56:29.608386,1
483,vikram,Go away idiot,anger,negative,0.92,2,13,Twitter,2026-03-25 18:57:29.608386,1
484,rahul,Good effort,joy,positive,0.3,0,11,Twitter,2026-03-25 18:58:29.608386,0
485,anita,You are useless,anger,negative,0.72,2,15,Instagram,2026-03-25 18:59:29.608386,1
486,meena,Great work!,neutral,neutral,0.13,0,11,Twitter,2026-03-25 19:00:29.608386,0
487,vikram,Nobody likes you,anger,negative,0.96,1,16,Twitter,2026-03-25 19:01:29.608386,1
488,priya,Go away idiot,anger,negative,0.79,1,13,YouTube,2026-03-25 19:02:29.608386,1
489,rahul,Great work!,joy,positive,0.21,0,11,YouTube,2026-03-25 19:03:29.608386,0
490,arjun,That's amazing,joy,positive,0.22,0,14,Instagram,2026-03-25 19:04:29.608386,0
491,sara,You are useless,anger,negative,0.81,1,15,Twitter,2026-03-25 19:05:29.608386,1
492,john,Keep going,neutral,neutral,0.01,0,10,Instagram,2026-03-25 19:06:29.608386,0
493,john,Great work!,joy,positive,0.01,0,11,YouTube,2026-03-25 19:07:29.608386,0
494,arjun,Shut up you fool,anger,negative,0.84,3,16,Twitter,2026-03-25 19:08:29.608386,1
495,john,You are so stupid,anger,negative,0.95,2,17,Twitter,2026-03-25 19:09:29.608386,1
496,arjun,Have a nice day,neutral,neutral,0.02,0,15,Instagram,2026-03-25 19:10:29.608386,0
497,john,Great work!,joy,positive,0.13,0,11,YouTube,2026-03-25 19:11:29.608386,0
498,priya,Go away idiot,anger,negative,0.99,3,13,Twitter,2026-03-25 19:12:29.608386,1
499,priya,That's amazing,joy,neutral,0.0,0,14,Instagram,2026-03-25 19:13:29.608386,0
500,rahul,That's amazing,neutral,neutral,0.08,0,14,Twitter,2026-03-25 19:14:29.608386,0
501,priya,Good effort,joy,neutral,0.08,0,11,YouTube,2026-03-25 19:15:29.608386,0
502,meena,Shut up you fool,anger,negative,0.96,2,16,Twitter,2026-03-25 19:16:29.608386,1
503,anita,Great work!,neutral,positive,0.05,0,11,Instagram,2026-03-25 19:17:29.608386,0
504,anita,Have a nice day,neutral,positive,0.16,0,15,Twitter,2026-03-25 19:18:29.608386,0
505,john,Have a nice day,joy,neutral,0.1,0,15,YouTube,2026-03-25 19:19:29.608386,0
506,anita,That's amazing,neutral,neutral,0.13,0,14,YouTube,2026-03-25 19:20:29.608386,0
507,vikram,Good effort,joy,positive,0.14,0,11,YouTube,2026-03-25 19:21:29.608386,0
508,anita,Well done,joy,neutral,0.02,0,9,Instagram,2026-03-25 19:22:29.608386,0
509,sara,Have a nice day,joy,neutral,0.25,0,15,Twitter,2026-03-25 19:23:29.608386,0
510,anita,Keep going,joy,neutral,0.14,0,10,Twitter,2026-03-25 19:24:29.608386,0
511,john,Shut up you fool,anger,negative,0.99,2,16,Twitter,2026-03-25 19:25:29.608386,1
512,anita,Go away idiot,anger,negative,0.71,3,13,Twitter,2026-03-25 19:26:29.608386,1
513,anita,You are useless,anger,negative,0.83,2,15,Twitter,2026-03-25 19:27:29.608386,1
514,john,Great work!,neutral,neutral,0.09,0,11,YouTube,2026-03-25 19:28:29.608386,0
515,meena,Shut up you fool,anger,negative,0.9,1,16,Instagram,2026-03-25 19:29:29.608386,1
516,priya,Nobody likes you,anger,negative,0.94,3,16,Instagram,2026-03-25 19:30:29.608386,1
517,arjun,Nobody likes you,anger,negative,0.87,2,16,Twitter,2026-03-25 19:31:29.608386,1
518,arjun,You are so stupid,anger,negative,0.85,1,17,YouTube,2026-03-25 19:32:29.608386,1
519,john,Good effort,neutral,positive,0.16,0,11,Instagram,2026-03-25 19:33:29.608386,0
